,error,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,sdml__balance_param,sdml__num_constraints,sdml__sparsity_param,sdml__use_cov,std,time1,time2,time3,technique,dataset
60,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.9090909090909091,0.7,0.9047619047619048,0.7619047619047619,1.0,0.8095238095238095,0.9047619047619048,0.6666666666666666,0.9,0.6,0.75,100000,0.1,True,0.12276598334348104,0.2224651575088501,810.4368602514267,0.04660995006561279,stand+SDML+kNN,sonar
61,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.8636363636363636,0.95,0.7142857142857143,0.6666666666666666,0.7619047619047619,0.8571428571428571,0.7619047619047619,0.7619047619047619,0.8,0.9,0.75,100000,0.1,False,0.08315836187692377,0.22611212730407715,836.5865416765213,0.04723415374755859,stand+SDML+kNN,sonar
62,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.9090909090909091,0.7,0.9047619047619048,0.7619047619047619,1.0,0.8095238095238095,0.9047619047619048,0.6666666666666666,0.9,0.6,0.75,100000,0.25,True,0.12276598334348104,0.2297590970993042,862.6050512075424,0.04785552024841309,stand+SDML+kNN,sonar
63,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.8636363636363636,0.95,0.7142857142857143,0.6666666666666666,0.7619047619047619,0.8571428571428571,0.7619047619047619,0.7619047619047619,0.8,0.9,0.75,100000,0.25,False,0.08315836187692377,0.23340606689453125,889.5727556943893,0.048510193824768066,stand+SDML+kNN,sonar
64,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.8636363636363636,0.8,0.0,0.7619047619047619,1.0,0.9047619047619048,0.7619047619047619,0.7142857142857143,0.0,0.0,1.0,10000,0.01,True,0.3878307624296018,0.2370530366897583,890.2913432359695,0.04894993305206299,stand+SDML+kNN,sonar
65,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.9090909090909091,0.85,0.9047619047619048,0.0,1.0,0.9047619047619048,0.0,0.6666666666666666,0.8,0.0,1.0,10000,0.01,False,0.4034992929486445,0.24070000648498535,891.3286091804505,0.04938058853149414,stand+SDML+kNN,sonar
66,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.0,0.75,0.6666666666666666,0.8571428571428571,0.9047619047619048,0.6666666666666666,0.6666666666666666,0.9047619047619048,0.85,0.95,1.0,10000,0.05,True,0.2616653667804274,0.2443469762802124,892.302062678337,0.049963521957397464,stand+SDML+kNN,sonar
67,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.8636363636363636,0.65,0.8095238095238095,0.0,0.8571428571428571,0.0,0.7619047619047619,0.0,0.0,0.65,1.0,10000,0.05,False,0.3811236111635906,0.24799394607543945,894.0369934082031,0.050380516052246097,stand+SDML+kNN,sonar
68,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.9545454545454546,0.8,0.8571428571428571,0.7142857142857143,0.9047619047619048,0.7142857142857143,0.8571428571428571,0.8095238095238095,0.7,1.0,1.0,10000,0.1,True,0.098213841483498,0.2516409158706665,895.3168518543243,0.05105247497558594,stand+SDML+kNN,sonar
69,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.7272727272727273,0.8,0.6666666666666666,0.6190476190476191,0.9047619047619048,0.0,0.6190476190476191,0.7619047619047619,0.8,0.9,1.0,10000,0.1,False,0.2463065182250516,0.25528788566589355,896.3379284381866,0.051669955253601074,stand+SDML+kNN,sonar
70,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.9090909090909091,0.8,0.8571428571428571,0.6666666666666666,0.7619047619047619,0.7142857142857143,0.8571428571428571,0.0,0.75,0.0,1.0,10000,0.25,True,0.3231099703526443,0.2589348554611206,897.6785310029984,0.052229571342468264,stand+SDML+kNN,sonar
71,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.7727272727272727,0.8,0.8095238095238095,0.7619047619047619,0.9047619047619048,0.7619047619047619,0.0,0.7619047619047619,0.0,0.9,1.0,10000,0.25,False,0.3275526071396123,0.26258182525634766,898.7930699586868,0.05280473232269287,stand+SDML+kNN,sonar
72,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.9545454545454546,0.85,0.6666666666666666,0.8095238095238095,1.0,0.8571428571428571,0.8571428571428571,0.6190476190476191,0.75,0.85,1.0,100000,0.01,True,0.11133040450910195,0.2662287950515747,924.9477004051208,0.05348241329193115,stand+SDML+kNN,sonar
73,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.8636363636363636,0.95,0.7142857142857143,0.6666666666666666,0.7142857142857143,0.8095238095238095,0.7619047619047619,0.7619047619047619,0.8,0.9,1.0,100000,0.01,False,0.08466430502662825,0.26987576484680176,951.2679252624512,0.05419454574584961,stand+SDML+kNN,sonar
