,error,knn__n_neighbors,lsml__max_iter,lsml__num_constraints,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,technique,dataset
57,,8,500,80,0.7317708333333334,0.7922077922077922,0.7236842105263158,0.6623376623376623,0.6883116883116883,0.7922077922077922,0.7272727272727273,0.7532467532467533,0.7662337662337663,0.7532467532467533,0.6578947368421053,0.04654914530539993,0.29741721153259276,170.868150639534,0.05519058704376221,LSML+kNN,pima-indians-diabetes
58,,8,500,160,0.7252604166666666,0.7792207792207793,0.7236842105263158,0.6493506493506493,0.7272727272727273,0.7532467532467533,0.6623376623376623,0.7402597402597403,0.7792207792207793,0.7662337662337663,0.6710526315789473,0.04601847743789282,0.3025450944900513,174.41894459724426,0.05590808391571045,LSML+kNN,pima-indians-diabetes
59,,8,500,320,0.73046875,0.7662337662337663,0.7105263157894737,0.6623376623376623,0.7142857142857143,0.8051948051948052,0.7012987012987013,0.7402597402597403,0.7662337662337663,0.7662337662337663,0.6710526315789473,0.04381752281519248,0.30767297744750977,179.75598723888396,0.05662999153137207,LSML+kNN,pima-indians-diabetes
60,,8,1000,40,0.7369791666666666,0.7922077922077922,0.7368421052631579,0.6753246753246753,0.7272727272727273,0.7662337662337663,0.6883116883116883,0.8051948051948052,0.7402597402597403,0.7792207792207793,0.6578947368421053,0.047825512752095276,0.31280086040496824,183.92270531654358,0.057351541519165036,LSML+kNN,pima-indians-diabetes
61,,8,1000,80,0.7317708333333334,0.8051948051948052,0.7236842105263158,0.6883116883116883,0.7012987012987013,0.7532467532467533,0.7012987012987013,0.7662337662337663,0.7662337662337663,0.7272727272727273,0.6842105263157895,0.03784314762037694,0.31792874336242677,189.02263209819793,0.058075761795043944,LSML+kNN,pima-indians-diabetes
62,,8,1000,160,0.7291666666666666,0.7922077922077922,0.7105263157894737,0.6753246753246753,0.7142857142857143,0.7402597402597403,0.7012987012987013,0.7662337662337663,0.7532467532467533,0.7662337662337663,0.6710526315789473,0.038790025473954354,0.32305662631988524,195.59868631362914,0.05879454612731934,LSML+kNN,pima-indians-diabetes
63,,8,1000,320,0.7317708333333334,0.7792207792207793,0.7105263157894737,0.6753246753246753,0.7142857142857143,0.7662337662337663,0.6883116883116883,0.7272727272727273,0.7922077922077922,0.7662337662337663,0.6973684210526315,0.03913456593064702,0.32818450927734377,205.05035762786866,0.05951776504516602,LSML+kNN,pima-indians-diabetes
64,,16,50,40,0.7356770833333334,0.8181818181818182,0.7105263157894737,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7272727272727273,0.7922077922077922,0.7272727272727273,0.7402597402597403,0.6973684210526315,0.036929443896802853,0.33331239223480225,205.62974591255187,0.060234689712524415,LSML+kNN,pima-indians-diabetes
65,,16,50,80,0.734375,0.8181818181818182,0.7105263157894737,0.7012987012987013,0.7142857142857143,0.7142857142857143,0.7272727272727273,0.7792207792207793,0.7402597402597403,0.7402597402597403,0.6973684210526315,0.03604693301840075,0.3384402751922607,206.47198293209075,0.060958266258239746,LSML+kNN,pima-indians-diabetes
66,,16,50,160,0.7330729166666666,0.8051948051948052,0.6973684210526315,0.7012987012987013,0.7142857142857143,0.7272727272727273,0.7272727272727273,0.7792207792207793,0.7402597402597403,0.7532467532467533,0.6842105263157895,0.035891355291130286,0.34356815814971925,207.42543699741364,0.06170899868011474,LSML+kNN,pima-indians-diabetes
