,error,knn__n_neighbors,mean,rca__chunk_size,rca__num_chunks,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
54,Cascading:Unable to make 1000 chunks of 3 examples each,2,0.0,3,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1764225959777832,0.32223775386810305,0.017789506912231447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,iris
55,Cascading:Unable to make 1000 chunks of 3 examples each,2,0.6933333333333334,5,10,0.7333333333333333,0.7333333333333333,0.6,0.6,0.9333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.6,0.7333333333333333,0.17688665548562132,0.17963027954101562,0.3267521381378174,0.018297147750854493,0.9844444444444445,0.9925925925925926,0.9851851851851852,0.9851851851851852,0.9851851851851852,0.9925925925925926,0.9777777777777777,0.9851851851851852,0.9851851851851852,0.9703703703703703,0.9851851851851852,0.006153054713272657,RCA+kNN,iris
56,Cascading:Unable to make 50 chunks of 5 examples each,2,0.0,5,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18283796310424805,0.3303341865539551,0.018297147750854493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,iris
57,Cascading:Unable to make 100 chunks of 5 examples each,2,0.0,5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18604564666748047,0.33406944274902345,0.018297147750854493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,iris
58,Cascading:Unable to make 500 chunks of 5 examples each,2,0.0,5,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1892533302307129,0.3384983062744141,0.018297147750854493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,iris
59,Cascading:Unable to make 1000 chunks of 5 examples each,2,0.0,5,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1924610137939453,0.3428436279296875,0.018297147750854493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,iris
60,Cascading:Unable to make 1000 chunks of 5 examples each,2,0.7933333333333333,7,10,0.8,0.8666666666666667,0.8666666666666667,0.6,0.8666666666666667,0.9333333333333333,0.9333333333333333,0.4,0.6666666666666666,1.0,0.17499206331208916,0.19566869735717773,0.3473140478134155,0.018797993659973145,0.9822222222222222,0.9851851851851852,0.9851851851851852,0.9851851851851852,0.9851851851851852,0.9851851851851852,0.9777777777777777,0.9851851851851852,0.9777777777777777,0.9703703703703703,0.9851851851851852,0.004913518207933933,RCA+kNN,iris
61,Cascading:Unable to make 50 chunks of 7 examples each,2,0.0,7,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19887638092041016,0.3506739139556885,0.018797993659973145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,iris
62,Cascading:Unable to make 100 chunks of 7 examples each,2,0.0,7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20208406448364258,0.35384478569030764,0.018797993659973145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,iris
63,Cascading:Unable to make 500 chunks of 7 examples each,2,0.0,7,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.205291748046875,0.3585172176361084,0.018797993659973145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,iris
